output:0,0,113.01642301793451,-1.0
output:106,0,113.01642301793451,113.01642301793451
output:55,0,99.6231318828612,128.0242900745152
output:31,0,94.14106868085628,99.6231318828612
output:30,0,94.14106868085628,94.14106868085628
output:65,0,115.52737498591179,115.52737498591179
output:29,0,110.03778537524255,164.44676908188413
output:93,0,110.03778537524255,110.03778537524255
output:67,0,127.32952602194057,127.32952602194057
output:36,0,151.8281601546775,151.8281601546775
output:72,0,160.35646847781186,160.35646847781186
output:1,-1,-1.0,-1.0
output:2,-1,-1.0,-1.0
output:3,-1,-1.0,-1.0
output:4,-1,-1.0,-1.0
output:5,-1,-1.0,-1.0
output:6,1,119.10249467142758,-1.0
output:8,1,67.85573305280658,119.10249467142758
output:7,1,67.85573305280658,67.85573305280658
output:15,1,31.903653854871056,140.35520138748365
output:16,1,31.903653854871056,31.903653854871056
output:13,1,146.99165512751483,146.99165512751483
output:14,1,167.40781637317107,167.40781637317107
output:9,-1,-1.0,-1.0
output:10,2,88.56741455075765,-1.0
output:11,2,88.56741455075765,88.56741455075765
output:12,-1,-1.0,-1.0
output:17,-1,-1.0,-1.0
output:19,3,176.42618021972993,-1.0
output:21,3,176.42618021972993,176.42618021972993
output:18,-1,-1.0,-1.0
output:20,4,50.437404359654714,-1.0
output:22,4,50.437404359654714,50.437404359654714
output:23,5,81.80451342284768,-1.0
output:60,5,81.80451342284768,81.80451342284768
output:66,5,117.18824505042483,117.18824505042483
output:28,5,47.4188275262681,162.36766284828974
output:75,5,47.4188275262681,47.4188275262681
output:24,5,141.81036591600082,141.81036591600082
output:25,5,192.39121524403276,192.39121524403276
output:27,6,100.54877289716622,-1.0
output:68,6,100.54877289716622,100.54877289716622
output:69,6,134.7203551706507,134.7203551706507
output:56,6,102.82621198619118,194.56144763918016
output:81,6,102.82621198619118,102.82621198619118
output:76,6,69.58810347236225,108.45413298723135
output:79,6,69.58810347236225,69.58810347236225
output:26,6,60.70498890405449,118.49258209612563
output:84,6,60.70498890405449,60.70498890405449
output:34,-1,-1.0,-1.0
output:35,-1,-1.0,-1.0
output:32,7,38.93053258345485,-1.0
output:73,7,38.93053258345485,38.93053258345485
output:82,7,148.151141400161,148.151141400161
output:33,-1,-1.0,-1.0
output:38,8,138.7683671786868,-1.0
output:88,8,36.40341890332456,138.7683671786868
output:86,8,36.40341890332456,36.40341890332456
output:89,8,51.9949026558656,110.58309982285277
output:87,8,51.9949026558656,51.9949026558656
output:103,8,129.9853742681293,188.65068503457692
output:57,8,129.9853742681293,129.9853742681293
output:39,-1,-1.0,-1.0
output:37,9,198.24400237864916,-1.0
output:58,9,85.8246549578436,198.24400237864916
output:47,9,85.8246549578436,85.8246549578436
output:42,-1,-1.0,-1.0
output:43,10,62.004096507160874,-1.0
output:105,10,62.004096507160874,62.004096507160874
output:40,-1,-1.0,-1.0
output:41,11,133.02680057968144,-1.0
output:102,11,56.76834940138967,133.02680057968144
output:91,11,56.76834940138967,56.76834940138967
output:46,-1,-1.0,-1.0
output:44,12,84.25543674922366,-1.0
output:107,12,84.25543674922366,84.25543674922366
output:45,13,70.78810489987106,-1.0
output:74,13,70.78810489987106,70.78810489987106
output:51,-1,-1.0,-1.0
output:50,-1,-1.0,-1.0
output:49,14,97.64799702790073,-1.0
output:104,14,42.95906414112556,97.64799702790073
output:85,14,42.95906414112556,42.95906414112556
output:92,14,174.68519842054516,174.68519842054516
output:48,-1,-1.0,-1.0
output:54,-1,-1.0,-1.0
output:53,-1,-1.0,-1.0
output:52,-1,-1.0,-1.0
output:59,15,78.05701234498743,-1.0
output:61,15,78.05701234498743,78.05701234498743
output:63,-1,-1.0,-1.0
output:62,-1,-1.0,-1.0
output:70,16,72.24787211367872,-1.0
output:80,16,72.24787211367872,72.24787211367872
output:71,-1,-1.0,-1.0
output:64,-1,-1.0,-1.0
output:77,17,60.931910155966904,-1.0
output:78,17,60.931910155966904,60.931910155966904
output:100,17,170.48957786123182,170.48957786123182
output:83,-1,-1.0,-1.0
output:95,-1,-1.0,-1.0
output:94,-1,-1.0,-1.0
output:90,18,56.33124359086178,-1.0
output:109,18,56.33124359086178,56.33124359086178
output:108,18,104.41830548928802,104.41830548928802
output:101,-1,-1.0,-1.0
output:98,19,137.84445449583941,-1.0
output:96,19,137.84445449583941,137.84445449583941
output:99,-1,-1.0,-1.0
output:97,-1,-1.0,-1.0
