output:0,-1,-1.0,-1.0
output:1,-1,-1.0,-1.0
output:2,-1,-1.0,-1.0
output:3,0,146.81258998799754,-1.0
output:22,0,152.20271354307692,146.81258998799754
output:16,0,152.20271354307692,146.81258998799754
output:4,1,131.95440316953488,-1.0
output:14,1,93.78680839069185,131.95440316953488
output:10,1,74.61721207981263,93.78680839069185
output:35,1,93.78680839069185,74.61721207981263
output:13,1,83.24985581199789,101.19038499011766
output:38,1,79.74518411293569,83.24985581199789
output:24,1,109.31975107583033,79.74518411293569
output:5,1,107.67067978503388,83.24985581199789
output:6,1,107.67067978503388,107.67067978503388
output:39,1,120.91559254820206,107.67067978503388
output:12,1,109.43184366079382,109.43184366079382
output:26,1,160.96756640346706,109.43184366079382
output:37,1,139.0411321857054,129.01247135268258
output:11,1,183.2380782180557,145.42736773744454
output:30,1,165.2004361758312,165.2004361758312
output:28,1,201.22319833093366,165.2004361758312
output:29,1,254.89647692610245,174.72623323945126
output:27,1,332.6666033698776,332.6666033698776
output:42,1,328.06680570501567,332.6666033698776
output:7,1,288.73945868950705,328.06680570501567
output:8,1,328.06680570501567,288.73945868950705
output:36,1,469.09593271184605,469.09593271184605
output:25,1,-1.0,469.09593271184605
output:9,-1,-1.0,-1.0
output:15,-1,-1.0,-1.0
output:17,-1,-1.0,-1.0
output:19,-1,-1.0,-1.0
output:18,2,75.05013602575117,-1.0
output:21,2,138.88497062821943,75.05013602575117
output:20,2,138.88497062821943,75.05013602575117
output:23,-1,-1.0,-1.0
output:31,-1,-1.0,-1.0
output:34,-1,-1.0,-1.0
output:32,-1,-1.0,-1.0
output:33,-1,-1.0,-1.0
output:40,-1,-1.0,-1.0
output:41,-1,-1.0,-1.0
